Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,trend_stc,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,others_dr,others_dlr,others_cr
2019-05-20,41.0,43.900002,41.0,43.099998,43.099998,2765726.0,24316365.185335156,55469435.0,-0.13003843146801541,2636611.300937338,61.68752038793039,547.8676900750836,-79.79389250923418,434754.2482475707,721.7746685408742,40.13001900815505,2.5496388062362048,40.7625,46.34720022651214,35.17779977348786,27.401166398096976,0.7092769446158665,0.0,0.0,38.73999986666667,40.745000266666665,36.73499946666667,10.35106043831029,1.587281113094376,1.0,0.0,35.599998,48.049999,41.8249985,30.54278074210365,0.6024095901679044,12.677471372382575,-0.014703446428633526,0.1779792957932021,-0.19268274222183562,38.99583341666667,40.159615461538465,39.28188946313972,39.29659290956835,20.44650430169965,35.17270695962426,693.4895254236977,0.8477653522049886,1.0684357744764499,-0.22067042227146128,0.09839900356716375,26.268305131013854,45.58790217320051,1.1375019999999978,12.037795067143007,74.89987897247717,-62.86208390533416,39.75,41.8249985,40.787499249999996,40.299999,37.11250025,35.874999,24.0,8.0,16.0,35.599998,43.24114884748658,1.0,0.0,5.090974265189246,61.633402536005235,1.0,0.38568943633402925,0.14601517977824172,-0.0896320429295095,49.0340893886268,89.28569302721594,40.41354092075259,-10.71430697278406,-1.0985299705882312,38.99157187588749,3.1100455289484565,-2.7940112309309875,-11.794449673692469,9.000438442761482,15.24063020103581,14.185219280956796,36.825390476190464
2019-05-21,44.099998,45.200001,43.099998,43.349998,43.349998,2839782.0,22152720.79085286,58309217.0,-0.2973622821029078,2361373.3293748614,74.4810468474724,125.7139438870836,-22.742523273198028,437986.1261625334,721.7746685408742,40.8509397264132,2.5046752256125844,40.6799999,46.05674607998707,35.303253720012925,26.43434706590092,0.7482912537268422,0.0,0.0,39.1216664,41.0816667,37.161666100000005,10.020024607131752,1.578655855307778,1.0,0.0,35.599998,46.950001,41.2749995,27.90069574213544,0.6828192027790653,12.331886301886614,0.31090717647516186,0.20456487192959405,0.10634230454556781,39.11666641666667,40.40384615384615,39.90775231496438,39.596845138489215,21.28745092613079,36.81807347163828,643.954559322005,0.9855280790230764,1.0043415907648534,-0.018813511741777034,0.09520714307385038,26.288408451000706,81.39290976734074,-0.47999889999999823,9.511387039154467,60.32031568261133,-50.808928643456866,40.3999995,41.8249985,41.112499,40.3500005,37.200001,35.874999,20.0,4.0,16.0,35.76599808,43.24114884748658,0.0,0.0,25.71675188424381,62.207842601368576,1.0,0.7190227696673626,0.38568943633402925,4.066372705977939,47.345662642266504,80.72914143880996,63.814482803864685,-19.270858561190042,-0.020442076470594372,39.29425997757535,3.4606108133359967,8.575068129201982,-7.720546113113579,16.295614242315562,0.5800464306286113,0.5783706384459464,37.61904126984126
2019-05-22,44.200001,44.25,42.450001,43.950001,43.950001,1366431.0,23063676.05606745,59675648.0,-0.224053766625506,2141157.525077453,64.19719850124247,-105.38383570052196,-38.57689830335806,35384.6893562754,731.7646797618328,41.03718863762789,2.434207603051326,40.63999995,45.90579531024766,35.374204589752345,25.914347277196086,0.8142926019293999,0.0,0.0,39.61499986666667,41.53499996666666,37.69499976666667,9.69329853066866,1.6289064863416791,1.0,0.0,35.599998,46.150002,40.875,25.959655543749577,0.7914691785898849,12.184556806049061,0.6103355998160254,0.28571901750688034,0.32461658230914503,39.42916641666667,40.67307692307692,40.52963672804678,39.91930112823076,21.732769524546285,34.838683841049516,662.9575050847188,0.9747235758905204,1.0663507910124632,-0.09162721512194283,0.11154053281625556,26.263607491415907,76.96711367762217,-1.1899989500000032,16.342414512939705,47.8751781407795,-31.532763627839792,40.3999995,41.8249985,41.112499,40.5749985,37.3374995,35.874999,16.0,84.0,-68.0,36.1433581968,43.24114884748658,0.0,0.0,62.85837594212191,63.61584010719172,1.0,1.0,0.7015707353337973,7.830132026953638,53.21634411156828,86.97917073567582,85.66466840056727,-13.020829264324187,0.7332349088235404,39.993303838361015,9.328357976906517,7.840244019255331,-4.608388086639797,12.448632105895129,1.3840900292544367,1.3745989793866098,39.5238126984127
2019-05-23,46.0,47.400002,43.049999,43.400002,43.400002,3296384.0,20297748.834672894,56379264.0,-0.29550760530449854,1576276.749549817,70.82338339058168,247.43038508256325,-53.728254870709165,-22338.965736280803,731.7646797618328,41.71060687084911,2.6257871427461934,40.6,45.76826871979451,35.43173128020549,25.45945182164784,0.7708839412002678,0.0,0.0,40.20666653333333,42.35666703333333,38.05666603333333,10.694746346193824,1.242635982332718,1.0,0.0,35.599998,47.400002,41.5,29.064049261083746,0.6610170640620122,12.049295374719787,0.7941005628344726,0.38739532657239883,0.4067052362620738,39.75833316666667,40.95769238461538,40.97123138527036,40.177130822435885,22.956099308858757,39.45078656051372,615.6033975786676,0.929098923698925,0.9586411619164167,-0.02954223821749169,0.13723534308877422,26.43690636505649,107.92401113270687,-2.5500010000000017,19.12059625284964,37.08166777821653,-17.961071525366886,41.5,41.8249985,41.662499249999996,41.0749985,37.69999975,35.874999,12.0,80.0,-68.0,36.505623908928,43.24114884748658,0.0,0.0,81.42918797106095,61.35914613151156,0.9056427430455355,0.9685475810151786,0.8958567835608471,10.161080331635478,45.54701803421317,66.10170640620122,77.93667286022902,-33.898293593798776,2.266764605882358,40.3194420155991,10.012676552276895,17.2695727960444,-0.23279591010295775,17.502368706147358,-1.2514197667481297,-1.259315969500685,37.77778412698414
2019-05-24,44.0,44.299999,41.5,42.299999,42.299999,836545.0,19939229.122149784,55542719.0,-0.3003357994245402,1219636.9268091288,69.21584722093421,-778.2008708436487,-66.06629675747841,-62454.41126874702,713.2175989798536,41.7915924422144,2.643208328471574,40.479999899999996,45.36563180836215,35.59436799163784,24.138497630589953,0.6862603583463714,0.0,0.0,40.54999983333333,42.850000333333334,38.249999333333335,11.344022241446863,0.8804345187461189,0.0,0.0,35.599998,47.400002,41.5,29.15020758189281,0.5677965024418635,11.750118796742253,0.8412768550815812,0.47817163227423537,0.36310522280734586,40.11249983333334,41.1615385,41.175657172151844,40.33438031707026,23.33281242114165,36.35733178359511,726.6316263230484,0.9409222292353494,0.998559250969582,-0.057637021734232574,0.16231298086239856,26.685953646283796,58.65262226928708,-1.329997899999995,18.665440462570487,28.836065545851064,-10.170625083280576,41.5,41.8249985,41.662499249999996,41.375,37.8500005,35.874999,8.0,76.0,-68.0,37.15928659439232,43.24114884748658,0.0,0.0,90.71459398553047,57.003751662925296,0.7235342784334545,0.8763923404929966,0.9483133071693918,10.77088953000613,46.704025391013374,56.77965024418635,69.9535091286878,-43.22034975581364,3.2723531558823495,40.426108809644774,11.169514091183025,11.679886748590086,2.1497406216356514,9.530146126954435,-2.534569007623555,-2.5672424777737124,34.28571111111112
2019-05-27,42.549999,44.0,42.299999,43.150002,43.150002,728280.0,19939231.264148526,56270999.0,-0.28120075995414073,1133837.3922421106,73.50067700826595,58.35671033119131,-52.82573726923068,-6568.290222684456,727.5494456256579,41.926119450093246,2.5488875956244166,40.44750005,45.252339029716914,35.64266107028309,23.75839779357099,0.7812271089008712,0.0,0.0,41.0166665,43.2516673,38.781665700000005,10.898012884591672,0.9772560931521813,0.0,0.0,35.599998,47.400002,41.5,29.173629978152384,0.639830630565888,11.288794477879819,0.936457644106163,0.569828834640621,0.366628809465542,40.44583316666667,41.38076930769231,41.47940253028233,40.542944886176166,23.682617453975762,34.5841968606109,674.7293672999735,0.9881832506779985,1.0103399695415094,-0.022156718863510894,0.18972475955386797,26.220334325750077,75.32335053965848,-1.3475020500000028,27.575006263388314,23.98028053721432,3.594725726173994,41.5,41.8249985,41.662499249999996,41.375,37.61250025,35.874999,4.0,72.0,-68.0,37.77372951872878,43.24114884748658,0.0,0.0,95.35729699276524,59.401843305733685,0.8238036777314367,0.8176602330701422,0.8875333848594392,12.01573139729742,47.378124168953484,63.9830630565888,62.28813990232547,-36.0169369434112,3.250588150000006,40.771430819015144,10.217113143442495,6.336998404494178,2.9871921782073567,3.3498062262868213,2.0094634044790505,1.9895401467807883,36.984133333333325
2019-05-28,43.5,46.599998,43.049999,45.0,45.0,2795602.0,20214856.43666435,59066601.0,-0.23505686466046116,1710697.4946069517,80.40250552493724,212.699975711886,-8.406802465072547,134492.17637601448,727.5494456256579,42.499070385965155,2.648998736061975,40.547500050000004,45.635572138817835,35.45942796118217,25.096847315092763,0.9375429310234572,0.0,0.0,41.7449996,44.25500040000001,39.2349988,12.025396210567955,1.1484062475199195,1.0,0.0,35.599998,47.400002,41.5,29.101680708919563,0.7966100689457393,10.507090795722625,1.1479357934091041,0.6854502263943176,0.4624855670147865,40.9375,41.40000007692308,42.02103291023889,40.87309711682978,24.671893246507683,38.40473997572979,626.5344124928325,1.046875055486504,0.8892047758748644,0.1576702796116397,0.22618636506969098,25.64773568786488,121.16281583159933,-2.747501050000004,41.93642989353465,22.277707242185574,19.658722651349077,41.5,41.8249985,41.662499249999996,41.375,40.0500015,37.525001,100.0,68.0,32.0,38.35130586760505,43.24114884748658,0.0,0.0,97.67864849638264,64.09557893944734,1.0,0.8491126520549637,0.8477217418727009,14.61987195926394,48.2838603397269,79.66100689457393,66.80790673178304,-20.33899310542607,3.157646847058821,41.47509321964438,15.089519953428132,13.06579915032819,5.002913572631524,8.062885577696665,4.287364807074634,4.198002589094152,42.85714285714286
2019-05-29,45.200001,46.0,44.200001,44.700001,44.700001,1087465.0,19731538.994524106,57979136.0,-0.22347653989489533,1419706.6507295303,80.91328513360381,45.51901210595293,3.6731873352767757,112607.91379309674,722.699132155919,42.77553282468833,2.5640987624557776,40.78000015,46.171790554309766,35.38820974569023,26.443307427549218,0.8635156929381625,0.0,0.0,42.42666646666667,44.84166716666667,40.01166576666667,11.384352819222281,0.9706695392124178,0.0,0.0,35.599998,47.400002,41.5,28.93576252230593,0.7711864334961243,9.9176248412714,1.2766103685791208,0.8036822548312783,0.4729281137478425,41.51250016666666,41.38846165384616,42.43318184712521,41.15657147854609,25.590506482430182,36.4382000536461,581.7819544576303,1.0901288100106206,0.8912734222811611,0.19885538772945943,0.2650676109820682,25.20101975980097,107.88702052360382,-3.079999149999999,59.22351235020067,24.73649038982301,34.48702196037766,42.0,41.5,41.75,41.375,41.625,39.099999499999996,96.0,64.0,32.0,38.894227635548745,43.24114884748658,0.0,0.0,98.83932424819132,62.827073391275306,0.9480040219938209,0.9239358999084192,0.863569595011175,16.32381048150392,38.323512223639746,77.11864334961243,73.5875711002584,-22.881356650387577,3.2635291558823525,41.992627618266546,18.25397402788291,9.269830569290564,5.856296971963332,3.4135335973272314,-0.6666644444444425,-0.668896577943201,41.90476507936507
2019-05-30,44.900002,45.200001,44.25,44.599998,44.599998,775453.0,19527468.549056154,57203683.0,-0.24096746441848604,1205813.182574026,77.26663405110575,-45.9409371038606,-20.46569169158735,-8984.588689237604,721.0823071067878,42.91944052150165,2.4026889862102,40.920000099999996,46.550577424218844,35.28942277578115,27.51992820361136,0.8267869072831305,0.0,0.0,43.238333233333336,45.558333833333336,40.91833263333333,10.731221240560988,0.7934621583000162,0.0,0.0,35.599998,47.400002,41.5,28.836764347906254,0.7627116058604725,9.281004929954525,1.3548980685718135,0.9139254175793854,0.4409726509924281,42.087499916666665,41.382692346153846,42.76653817833672,41.4116401097649,26.44350448721536,35.40769050391134,540.2261005677996,1.0563584055180573,0.9277458155133687,0.1286125900046886,0.3027327353176261,24.83599288061858,90.65728000036006,-3.4200000999999958,74.71246219306471,31.013893781649514,43.698568411415195,44.200001,41.5,42.8500005,41.375,41.625,39.099999499999996,92.0,60.0,32.0,39.40457409741582,43.24114884748658,0.0,0.0,99.41966212409565,62.38385840816395,0.9298366623420824,0.9592802281119678,0.9107762600251168,17.57232380463919,39.30981986933677,76.27116058604724,77.68360361007788,-23.72883941395275,2.9289703176470567,42.55067866039789,18.302378824870587,4.3876722432500195,5.56257202622067,-1.174899782970651,-0.22372035293690695,-0.22397098079194322,41.58729523809524
2019-05-31,44.799999,45.0,41.950001,43.299999,43.299999,733078.0,19443344.095496006,56470605.0,-0.22996754894770427,897411.204074594,75.75916472983333,-520.0672711498639,-34.90837335040136,-23102.575104546326,700.0642281787009,43.023114829606556,2.4674199875891802,40.98999995,46.70179470261557,35.27820519738442,27.86921082987498,0.7022130652490791,0.0,0.0,43.85166663333333,46.35166713333333,41.351666133333325,11.402077466764542,0.38966649540003556,0.0,0.0,35.599998,47.400002,41.5,28.787518942165804,0.6525422364263604,8.362274252283894,1.2970905278986038,0.9905584396432291,0.3065320882553747,42.57083316666667,41.34807688461539,42.84860907397722,41.55151854607862,26.004982859159774,32.253868137158356,731.6384219558138,1.0198300544101921,0.9348443699893065,0.08498568442088561,0.3308645206901659,24.737974233790844,55.76782642320292,-4.3900019499999985,85.69023874198605,39.197498634409854,46.492740107576196,44.450001,41.5,42.9750005,41.375,41.625,39.099999499999996,88.0,56.00000000000001,31.999999999999993,39.884299771570866,43.24114884748658,0.0,0.0,99.70983106204783,56.77658722107922,0.699994901114878,0.8592785284835939,0.9141648855013269,17.019339336076943,37.91176259047368,65.25422364263605,72.88134252609858,-34.74577635736395,2.8424999147058827,42.64063091918636,15.466664,0.014416908968927826,4.452941002770322,-4.438524093801394,-2.9147960948339047,-2.9581202269212348,37.46031428571428
2019-06-03,43.549999,45.099998,42.049999,44.099998,44.099998,1032570.0,19798818.791530333,57503175.0,-0.19632688537374582,887217.4559825091,78.75429669735473,29.537348557676285,-19.58996806080614,-2290.2465487081536,700.0642281787009,43.20471994539343,2.5256778888302622,41.1849998,47.04009138220495,35.32990821779505,28.433126675430742,0.7489284889120599,0.0,0.0,43.9599998,46.475,41.444999599999996,11.442221162157526,0.5278326419218576,0.0,0.0,35.599998,47.400002,41.5,28.651217815472712,0.7203387388682241,7.259243661292756,1.3008356452868455,1.0526138807719525,0.24822176451489297,43.19583316666667,41.32499984615385,43.04113044721149,41.74029480192465,25.63097766395874,29.71773973759814,679.3785346732557,1.0346204756729187,0.8814915971779924,0.1531288784949263,0.35458753523389935,24.780523214647,58.35862649458138,-3.7849977999999993,90.45796945938133,48.191563347768394,42.26640611161294,44.450001,41.5,42.9750005,41.375,41.625,39.099999499999996,84.0,52.0,32.0,40.33524190527661,43.24114884748658,0.0,0.0,99.85491553102392,59.206556614531664,0.7995992231611754,0.8098102622060454,0.8761230062672024,17.257992290857118,45.71417993333881,72.0338738868224,71.18641937183524,-27.966126113177598,2.740734994117645,42.67035569712407,20.49180439845926,-1.7525084563470201,3.2118511109468537,-4.964359567293874,1.8475727909370132,1.8307125187569717,39.999993650793655
2019-06-04,43.900002,46.150002,43.599998,45.200001,45.200001,1564837.0,20197699.412766222,59068012.0,-0.15214084661944222,1006375.7329151509,79.50413838320047,211.8437271745238,-22.784851162638102,58109.806008549516,700.0642281787009,43.57277612363204,2.5281104999472364,41.4724998,47.52010058014473,35.424899019855275,29.16438994181261,0.8081801639617153,0.0,0.0,44.069999933333335,46.630000233333334,41.50999963333333,11.617882023474605,0.7207033074696647,0.0,0.0,35.599998,47.400002,41.5,28.452598847200434,0.8135593004883727,5.845051792468723,1.376695043294312,1.1174301132764244,0.25926493001788753,43.84583308333333,41.37884607692308,43.37326437840973,41.99656933511542,25.633765666795608,30.554817612288016,630.8514964823089,1.0776439458861695,0.9036145320236612,0.17402941386250836,0.3788892478813731,24.884209183988702,80.36774519136708,1.627498199999998,98.00517143946212,57.26520300627088,40.73996843319124,44.450001,41.5,42.9750005,41.375,41.625,39.099999499999996,100.0,48.0,52.0,40.75912751096001,43.24114884748658,0.0,0.0,99.92745776551196,62.34152780859855,0.9281015332154003,0.8092318858304846,0.8261068921733746,18.392070071059493,50.09160132706471,81.35593004883728,72.88134252609859,-18.64406995116273,2.5044117647058854,42.766354246351995,20.855611184191915,0.15034554506343265,2.5995499977701697,-2.449204452706737,2.4943379816026345,2.4637371860753543,43.49206666666667
2019-06-06,45.650002,45.900002,44.150002,44.349998,44.349998,1090829.0,19356197.768976506,57977183.0,-0.1593902150469202,730149.4964291293,77.6985763254855,24.06458757513791,13.766703201509577,18518.874482464274,686.8992573605678,43.87917823419652,2.450299449952513,41.787499749999995,47.74483742340811,35.83016207659188,28.512534652940623,0.715070757314822,0.0,0.0,44.194999933333335,46.75000033333333,41.63999953333333,11.562395763566615,0.5303322979257983,0.0,0.0,35.599998,47.400002,41.5,28.238119223680048,0.7415251723643482,3.887908059929857,1.3526337050574853,1.1644708316326366,0.1881628734248486,43.949999749999996,41.43076907692308,43.523531089423614,42.17089738436613,25.636354526572706,28.989684749881434,585.7906753050011,1.1330646559573136,0.8467743257890873,0.28629033016822636,0.39752689346859393,24.848618106256236,70.73485394504876,1.5624982500000044,102.05372526066529,66.4799951182504,35.57373014241489,44.049999,41.5,42.7749995,41.375,41.75,39.099999499999996,96.0,44.0,52.0,41.157579980302415,43.24114884748658,0.0,0.0,99.96372888275599,58.594302148265115,0.7338162753464722,0.820505677241016,0.8131826084258487,18.25209113890868,47.11752476615971,71.75923268176567,75.04967887247513,-28.240767318234337,2.2482355647058867,42.779725118214486,2.9002321531430235,-1.265495322303279,1.8265409337554799,-3.092036256058759,-1.880537569014662,-1.8984445302320463,40.793644444444446
2019-06-07,44.450001,44.75,43.0,43.25,43.25,958801.0,18671339.911833648,57018382.0,-0.2027819580548871,475173.9708823967,73.79958450934055,-209.89793502509914,-11.175533522992579,-44294.26606873245,669.8623274085505,44.05253301790979,2.3802695049572615,41.99249965,47.85409284972023,36.13090645027977,27.917334040962395,0.6072660885149809,0.0,0.0,44.09999983333333,46.39499993333333,41.80499973333333,10.408163758156324,0.3148148591947051,0.0,0.0,35.599998,47.400002,41.5,28.10026575781611,0.6483050344728697,2.0810115151761064,1.230618471908322,1.1777003596877738,0.05291811222054821,43.94166658333333,41.553846038461536,43.48144938335844,42.250830911450116,24.98483208498534,27.474101832536864,658.9486842117868,1.0742706513097107,0.8885942882873812,0.18567636302232948,0.4054119870758429,24.642925578716913,39.455961888436875,1.9575013500000011,106.35563717613306,76.22335030864625,30.132286867486812,44.2749995,41.5,42.88749975,41.375,41.98750025,39.099999499999996,92.0,40.0,52.0,41.53212530148427,43.24114884748658,0.0,0.0,92.35745932964596,54.06525557450475,0.0,0.5539726028539574,0.7279033886418192,16.775954036871116,43.27907137622194,35.156239013675304,62.757133914759436,-64.8437609863247,1.8892649058823494,42.782312636960256,-0.23067590452945205,-3.23420613920654,0.814391519163076,-4.048597658369616,-2.4802661772386103,-2.5115430281870132,37.301587301587304
2019-06-10,43.950001,44.099998,42.799999,42.900002,42.900002,572040.0,18187308.77356354,56446342.0,-0.2143322324329339,378690.13848205435,68.1479879336517,-96.58442154368585,-57.20782721004753,-28410.01589083479,664.4415071803809,44.22446932973471,2.2722424544615354,42.18249985,47.90135231172751,36.46364738827249,27.114810559182672,0.562731304470763,0.0,0.0,44.156666533333336,46.30166663333333,42.01166643333333,9.715407744290507,0.20707121800755826,0.0,0.0,35.599998,47.400002,41.5,27.97369535224452,0.6186441970697637,2.485979090333052,1.0930782810147193,1.1607759439531629,-0.06769766293844359,43.854166666666664,41.59615384615385,43.391995939764826,42.298917658750106,24.267822728086774,26.371153938608604,631.8810210538021,1.0553845760946805,0.9938462778698034,0.06153829822487711,0.4032976371462655,24.463705026615575,25.709588026722685,1.2175021500000014,112.77761191522882,85.69030649218408,27.08730542304474,44.2749995,41.5,42.88749975,41.375,42.099999249999996,39.099999499999996,88.0,36.0,52.0,41.88419790339521,43.24114884748658,0.0,0.0,46.17872966482298,52.67025254201622,0.0,0.24460542511549074,0.5396945684034881,15.15450671943965,39.6869424076134,23.72883941395275,43.548103703131254,-76.27116058604724,1.8195586676470583,42.78364817171908,-2.389076168621702,-7.441975145450573,-0.8368818137596539,-6.605093331690918,-0.809243930635839,-0.812536082387183,36.190482539682534
2019-06-11,42.900002,43.150002,42.0,42.549999,42.549999,373551.0,18171066.15467766,56072791.0,-0.201919210587659,305913.8371770466,61.51273525843272,-269.3738940586425,-85.42838706331369,-7676.843842294336,659.0206095114797,44.24477398373562,2.1600184090153816,42.419999849999996,47.77400740173232,37.06599229826767,25.24284568912993,0.5121403592303434,0.0,0.0,44.0983332,46.1883334,42.008333,9.478817217517866,0.12958515506362145,0.0,0.0,35.599998,47.400002,41.5,27.817076948905274,0.5889829359379878,2.938587322027639,0.9449416724112965,1.1176090896447897,-0.17266741723349321,43.78333308333333,41.62115373076924,43.26245794903177,42.31751627662047,23.15205185097175,25.39974712406215,666.7465624071019,0.965134774626336,1.0649761882756021,-0.09984141364926613,0.3921607529040438,24.325416428749943,0.2962400833058341,-0.12000084999999672,109.17509627990296,93.16126942400278,16.013826855900177,44.0500015,41.5,42.775000750000004,41.375,42.5249995,39.099999499999996,84.0,32.0,52.0,41.88419790339521,47.400002,0.0,1.0,23.08936483241149,51.24625285429149,0.0,0.0,0.26619267598981605,13.400093207181158,40.96101044820207,17.796587187597556,25.560555205075218,-82.20341281240245,1.681323814705891,42.78086606625163,-1.9585321678095797,-12.481972577027783,-3.16589996641328,-9.316072610614503,-0.8158577708224812,-0.8192041036396258,35.07936190476191
2019-06-12,42.950001,43.700001,42.950001,43.150002,43.150002,1005299.0,17701929.30214166,57078090.0,-0.2242490604214677,348380.7769941829,68.66817376748786,55.953502390830984,-73.90429148535989,11128.20543399907,659.0206095114797,44.24276047091608,2.0590167681138434,42.692499899999994,47.59344619168768,37.791553608312306,22.95928466670882,0.5466748738683342,0.0,0.0,43.93666676666667,45.74666706666667,42.12666646666666,8.239133430910108,0.2826893269944034,0.0,0.0,35.599998,47.400002,41.5,27.63952457138731,0.639830630565888,3.1787683196004224,0.8659751480364122,1.0672823013231143,-0.20130715328670212,43.854166666666664,41.7346153076923,43.24515703379611,42.3791818857597,22.37042683400963,26.25543720362457,619.1218079494517,1.003236180496658,1.0048542707449872,-0.0016180902483291515,0.3776166873088792,24.12301615573595,16.590425550458725,0.45750210000000635,102.58934582847152,97.97969536603287,4.609650462438651,44.0500015,41.5,42.775000750000004,41.375,42.25,39.099999499999996,80.0,28.000000000000004,52.0,41.88419790339521,47.29200196,0.0,0.0,11.544682416205745,53.563997861667175,0.18037872118859635,0.060126240396198787,0.10157722183722984,12.53372337679445,40.460770672220015,27.966126113177598,23.163850904909314,-72.0338738868224,1.4294122647058884,42.799910801841854,2.0094634044790425,-11.747793438619325,-4.882278660854489,-6.865514777764837,1.4101128416007747,1.4002632361757694,36.984133333333325
2019-06-13,43.299999,43.700001,42.099998,43.400002,43.400002,878605.0,18251059.143163834,57956695.0,-0.17716606410963567,329990.84456644254,57.34249341259247,-77.39583487511466,-97.10616433947975,19266.26141527971,662.8388052181189,44.08576813625064,2.013115391302459,42.9875,47.274559029218985,38.70044097078101,19.94560757996621,0.5481101376478076,0.0,0.0,43.74666673333333,45.536667433333335,41.956666033333335,8.183483833917277,0.40316631347313603,0.0,0.0,35.599998,47.400002,41.5,27.449849374818264,0.6610170640620122,3.3354867175243337,0.8141811457707746,1.0166620702126463,-0.2024809244418717,43.875,41.88653842307693,43.268979336289014,42.45479819051824,21.156160516429907,24.835586447456407,659.8991216673481,0.9520425341279666,1.117229064987444,-0.16518653085947732,0.36188336353347367,23.97198043010488,-0.9753522389248025,2.012500000000003,95.04836155697176,100.23923973980033,-5.19087818282857,44.0500015,41.5,42.775000750000004,41.4750005,42.05000025,39.099999499999996,76.0,24.0,52.0,41.88419790339521,47.186161920800004,0.0,0.0,5.772341208102873,54.5338753128195,0.2558595242069562,0.14541274846518418,0.06851299628712766,12.065381062651294,42.0153141556191,37.25495578625719,27.672556362344128,-62.74504421374281,1.0661764852941218,42.819274532454735,0.5793742489281924,-12.029850032464015,-6.311792935176394,-5.7180570972876215,0.5793742489281994,0.5777023309929241,37.77778412698414
2019-06-14,43.200001,44.099998,42.5,42.599998,42.599998,735206.0,17607752.170022618,57221489.0,-0.20348502978718225,198825.3323678078,57.71051264447149,87.05021449784135,-35.30251538651618,-8461.84034839565,650.6205178657424,44.1143767361402,1.971803652172213,43.2875,46.432157424904645,40.14284257509536,14.529170891849349,0.39068729799385865,0.0,0.0,43.584999966666665,45.440000366666666,41.72999956666667,8.512104629660122,0.2345008748605472,0.0,0.0,36.599998,47.400002,42.0,24.949475021657523,0.5555553497943149,3.533008399867809,0.7005053987447596,0.953430735919069,-0.25292533717430943,43.67499983333334,42.06153838461538,43.16605913070609,42.46555373196133,20.231137532892365,24.844626023964985,612.7634701196804,1.0222633716667817,0.9925788142681675,0.029684557398614198,0.341544282931585,23.870396118376252,-23.780890180153854,1.412500999999999,87.76881935235711,100.47019314095266,-12.701373788595546,44.075001,41.5,42.7875005,41.6000005,41.61250025,39.099999499999996,72.0,20.0,52.0,41.88419790339521,47.082438682384,0.0,0.0,2.8861706040514363,50.872203457129814,0.0,0.14541274846518418,0.11698391244218904,10.65025078756698,35.66848738414739,13.978439125874687,26.399840341769842,-86.02156087412531,0.9974998441176481,42.80816483557731,-5.333337777777779,-13.307177498071882,-7.710869847755492,-5.5963076503163895,-1.8433271039941412,-1.8605280862340479,35.23808888888888
2019-06-17,42.299999,43.049999,41.349998,41.650002,41.650002,463842.0,17307621.197684366,56757647.0,-0.2227362836275333,107471.9927964068,53.754833177169466,-403.1549428470256,-68.26763347067453,-23896.10276677575,636.1114352716451,44.0951354823491,1.9446233869549918,43.5,45.31988975490491,41.68011024509509,8.367309217953594,-0.008271996975076697,0.0,1.0,43.444999933333335,45.165000533333334,41.724999333333336,7.918060088108422,-0.02180154278240829,0.0,1.0,41.0,47.400002,44.200001,14.712648275862069,0.1015627807616311,4.080631733188852,0.527677079579135,0.8682800046510823,-0.34060292507194734,43.42083325000001,42.157692230769236,42.93281957213593,42.40514249255679,18.856028048219425,23.372825236099597,683.9948508254176,0.9499071354566674,1.0204081216160026,-0.0705009861593352,0.3139015357544234,23.864217979457603,-147.03015497318867,1.0999979999999994,81.15157637763856,99.43614946520346,-18.284573087564894,43.75,41.5,42.625,41.6499995,41.4624995,39.099999499999996,68.0,16.0,52.0,41.88419790339521,46.98078990873632,0.0,0.0,1.4430853020257182,46.84937798037318,0.0,0.08528650806898537,0.1253706683331179,8.262560108435403,35.79914509850419,5.714361904761929,18.982585605631282,-94.28563809523807,0.8092645647058774,42.76021517051045,-6.823263829457184,-16.584345089588982,-9.485564896122192,-7.098780193466791,-2.230037663382045,-2.2552789694908704,32.22222857142858
